long,lat,year,TimePeriod,RCP,scenario,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,T_Annual,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-109.992,37.63212,2023,NT,8.5,sc59,0,0,78,7,5,5,,,,,,9.12,16.35,9.12,-2.38806,22.89478,-2.38806,36.18,,,,,
-109.992,37.63212,2023,NT,8.5,sc60,0,0,78,7,5,5,,,,,,3.88,6.42,3.88,0.714333,22.28864,8.757554,35.94,,,,,
-109.992,37.63212,2023,NT,8.5,sc61,0,0,78,7,5,5,,,,,,7.46,4.73,7.46,-2.59422,23.53788,-2.59422,36.51,,,,,
-109.992,37.63212,2024,NT,4.5,sc22,0,0,78,7,5,5,,,,,,8.54,11.11,9.51,1.847582,21.75467,10.56652,33.98,,,,,
-109.992,37.63212,2024,NT,4.5,sc23,0,0,78,7,5,5,,,,,,5.3,8.42,,1.186923,23.08924,,38.18,,,,,
-109.992,37.63212,2024,NT,4.5,sc24,0,0,78,7,5,5,,,,,,5.56,10.35,,3.064121,22.56103,,34.76,,,,,
-109.992,37.63212,2024,NT,4.5,sc25,0,0,78,7,5,5,,,,,,16.26,5.19,5.19,-0.75951,24.57826,24.57826,37.39,,,,,
-109.992,37.63212,2024,NT,4.5,sc26,0,0,78,7,5,5,,,,,,2,3.89,3.89,1.705,24.1,24.1,36.17,,,,,
-109.992,37.63212,2024,NT,4.5,sc27,0,0,78,7,5,5,,,,,,14.76,3.16,10.49,0.26,23.01723,10.15896,35.64,,,,,
-109.992,37.63212,2024,NT,4.5,sc28,0,0,78,7,5,5,,,,,,14.95,7.76,7.99,0.75544,22.66114,11.23385,36.26,,,,,
-109.992,37.63212,2024,NT,4.5,sc29,0,0,78,7,5,5,,,,,,13.15,4.27,13.15,1.16478,22.99478,1.16478,35.06,,,,,
-109.992,37.63212,2024,NT,4.5,sc30,0,0,78,7,5,5,,,,,,18.56,16.74,7.42,-0.32945,20.74728,10.31302,33.09,,,,,
-109.992,37.63212,2024,NT,4.5,sc31,0,0,78,7,5,5,,,,,,5.99,1.81,,3.076044,22.54043,,38.28,,,,,
-109.992,37.63212,2024,NT,4.5,sc32,0,0,78,7,5,5,,,,,,10.31,8.82,,0.006484,23.02924,,35.15,,,,,
-109.992,37.63212,2024,NT,4.5,sc33,0,0,78,7,5,5,,,,,,9.4,24.07,3.47,-0.43599,21.56011,-0.43599,34.86,,,,,
-109.992,37.63212,2024,NT,4.5,sc34,0,0,78,7,5,5,,,,,,11.14,10.81,11.14,-1.44291,22.99207,11.0331,35.29,,,,,
-109.992,37.63212,2024,NT,4.5,sc35,0,0,78,7,5,5,,,,,,3.25,8.42,3.25,2.043516,22.86978,2.043516,35.68,,,,,
-109.992,37.63212,2024,NT,4.5,sc36,0,0,78,7,5,5,,,,,,3.58,20.15,20.15,0.992308,21.52505,21.52505,35.98,,,,,
-109.992,37.63212,2024,NT,4.5,sc37,0,0,78,7,5,5,,,,,,2.95,11.2,2.95,2.404725,24.78712,2.404725,39.6,,,,,
-109.992,37.63212,2024,NT,4.5,sc38,0,0,78,7,5,5,,,,,,8.63,6.95,,1.550714,22.63522,,37.64,,,,,
-109.992,37.63212,2024,NT,4.5,sc39,0,0,78,7,5,5,,,,,,5.25,4.32,,0.41467,23.8288,,37.01,,,,,
-109.992,37.63212,2024,NT,4.5,sc40,0,0,78,7,5,5,,,,,,8.35,7.96,8.35,-3.64533,22.96832,7.362283,35.51,,,,,
-109.992,37.63212,2024,NT,4.5,sc41,0,0,78,7,5,5,,,,,,4.29,5.7,,0.193242,23.70658,,36.72,,,,,
-109.992,37.63212,2024,NT,8.5,sc42,0,0,78,7,5,5,,,,,,11.47,10.59,7.58,-1.30225,23.29462,10.75902,37.5,,,,,
-109.992,37.63212,2024,NT,8.5,sc43,0,0,78,7,5,5,,,,,,7.09,5.03,6.3,0.217418,22.60571,22.60571,36.27,,,,,
-109.992,37.63212,2024,NT,8.5,sc44,0,0,78,7,5,5,,,,,,6.7,10.3,,-0.57615,24.16245,,35.37,,,,,
-109.992,37.63212,2024,NT,8.5,sc45,0,0,78,7,5,5,,,,,,6.19,3.66,3.66,0.980385,24.40321,12.63261,36.98,,,,,
-109.992,37.63212,2024,NT,8.5,sc46,0,0,78,7,5,5,,,,,,3.52,3.05,,0.923242,23.33848,,36.05,,,,,
-109.992,37.63212,2024,NT,8.5,sc47,0,0,78,7,5,5,,,,,,3.67,7.05,7.05,2.397143,23.79989,23.79989,37.07,,,,,
-109.992,37.63212,2024,NT,8.5,sc48,0,0,78,7,5,5,,,,,,2.69,2.83,5.67,0.028242,22.65158,10.8717,36.13,,,,,
-109.992,37.63212,2024,NT,8.5,sc49,0,0,78,7,5,5,,,,,,6.67,5.8,6.67,0.121648,22.56266,10.30104,34.4,,,,,
-109.992,37.63212,2024,NT,8.5,sc50,0,0,78,7,5,5,,,,,,6.79,5.58,5.58,1.286868,22.04473,22.04473,36.53,,,,,
-109.992,37.63212,2024,NT,8.5,sc51,0,0,78,7,5,5,,,,,,15.43,10.64,18.56,-1.79912,23.2288,11.34181,34.52,,,,,
-109.992,37.63212,2024,NT,8.5,sc52,0,0,78,7,5,5,,,,,,9.2,8.13,,1.410824,23.98277,,37.03,,,,,
-109.992,37.63212,2024,NT,8.5,sc53,0,0,78,7,5,5,,,,,,2.43,3.36,13.48,0.538956,22.93087,9.417826,36.26,,,,,
-109.992,37.63212,2024,NT,8.5,sc54,0,0,78,7,5,5,,,,,,8.43,1.68,9.4,-1.73978,25.1469,9.854402,36.47,,,,,
-109.992,37.63212,2024,NT,8.5,sc55,0,0,78,7,5,5,,,,,,6.57,2.13,2.13,0.881319,24.80766,10.20582,38.62,,,,,
-109.992,37.63212,2024,NT,8.5,sc56,0,0,78,7,5,5,,,,,,7.02,5.81,5.06,0.692088,22.60788,10.20755,37.61,,,,,
-109.992,37.63212,2024,NT,8.5,sc57,0,0,78,7,5,5,,,,,,6.95,9.4,9.4,2.786319,22.88929,22.88929,36.9,,,,,
-109.992,37.63212,2024,NT,8.5,sc58,0,0,78,7,5,5,,,,,,8.45,4.38,4.38,1.52533,26.05348,26.05348,45.54,,,,,
-109.992,37.63212,2024,NT,8.5,sc59,0,0,78,7,5,5,,,,,,17.6,10.47,6.53,0.487473,22.63158,10.79228,35.8,,,,,
-109.992,37.63212,2024,NT,8.5,sc60,0,0,78,7,5,5,,,,,,2.19,9.39,,1.027198,22.97908,,35.82,,,,,
-109.992,37.63212,2024,NT,8.5,sc61,0,0,78,7,5,5,,,,,,4.93,5.04,5.04,4.404121,23.4525,23.4525,36.94,,,,,
-109.991,37.62578,2021,NT,4.5,sc22,0,0,34,15,20,19,,,,,,7.17,8.74,,0.547556,22.76946,,34.98,,,,,
-109.991,37.62578,2021,NT,4.5,sc23,0,0,34,15,20,19,,,,,,7.83,3.96,7.25,0.243278,22.36728,10.46543,35.99,,,,,
-109.991,37.62578,2021,NT,4.5,sc24,0,0,34,15,20,19,,,,,,6.85,6.82,,-1.37006,23.83707,,35.8,,,,,
-109.991,37.62578,2021,NT,4.5,sc25,0,0,34,15,20,19,,,,,,12.83,6.41,6.89,-0.7765,22.92924,12.4562,36.22,,,,,
-109.991,37.62578,2021,NT,4.5,sc26,0,0,34,15,20,19,,,,,,9.02,1.65,6.25,-0.16383,24.14386,12.8317,36,,,,,
-109.991,37.62578,2021,NT,4.5,sc27,0,0,34,15,20,19,,,,,,11.5,5.27,,-2.97883,22.93859,,34.41,,,,,
-109.991,37.62578,2021,NT,4.5,sc28,0,0,34,15,20,19,,,,,,9.11,4.39,,0.211333,21.78391,,34.85,,,,,
-109.991,37.62578,2021,NT,4.5,sc29,0,0,34,15,20,19,,,,,,8.26,13.55,,0.311611,21.45755,,32.95,,,,,
-109.991,37.62578,2021,NT,4.5,sc30,0,0,34,15,20,19,,,,,,8.02,12.75,12.75,-0.14683,19.72266,19.72266,32.43,,,,,
-109.991,37.62578,2021,NT,4.5,sc31,0,0,34,15,20,19,,,,,,14.01,7.46,,2.9505,22.6169,,33.49,,,,,
-109.991,37.62578,2021,NT,4.5,sc32,0,0,34,15,20,19,,,,,,4.98,5.15,4.98,-0.25606,23.2506,-0.25606,36.7,,,,,
-109.991,37.62578,2021,NT,4.5,sc33,0,0,34,15,20,19,,,,,,2.31,5.84,,-0.46133,21.78397,,35.18,,,,,
-109.991,37.62578,2021,NT,4.5,sc34,0,0,34,15,20,19,,,,,,1.25,4.94,,0.586389,22.79935,,34.98,,,,,
-109.991,37.62578,2021,NT,4.5,sc35,0,0,34,15,20,19,,,,,,5.41,12.34,15.27,0.195833,21.71201,10.34681,34.64,,,,,
-109.991,37.62578,2021,NT,4.5,sc36,0,0,34,15,20,19,,,,,,5.15,9.78,2.91,-0.80244,22.02755,22.02755,34.58,,,,,
-109.991,37.62578,2021,NT,4.5,sc37,0,0,34,15,20,19,,,,,,10.05,9.49,8.38,0.571333,20.65451,10.00272,35.82,,,,,
-109.991,37.62578,2021,NT,4.5,sc38,0,0,34,15,20,19,,,,,,8.8,17.45,8.8,0.647722,22.35087,0.647722,38.85,,,,,
-109.991,37.62578,2021,NT,4.5,sc39,0,0,34,15,20,19,,,,,,9.71,0.71,9.2,0.155278,22.60739,8.714348,36.55,,,,,
-109.991,37.62578,2021,NT,4.5,sc40,0,0,34,15,20,19,,,,,,5.16,12.32,14.86,-2.38217,21.5613,10.81797,33.88,,,,,
-109.991,37.62578,2021,NT,4.5,sc41,0,0,34,15,20,19,,,,,,10.67,12.6,,-0.59839,22.26462,,35.7,,,,,
-109.991,37.62578,2021,NT,8.5,sc42,0,0,34,15,20,19,,,,,,9.63,5.33,5.33,-0.27194,22.2406,-0.27194,35.41,,,,,
-109.991,37.62578,2021,NT,8.5,sc43,0,0,34,15,20,19,,,,,,13.38,2.02,6.68,-0.98244,22.05152,7.783641,36.35,,,,,
-109.991,37.62578,2021,NT,8.5,sc44,0,0,34,15,20,19,,,,,,12.63,14.17,14.17,2.482833,22.83342,22.83342,36.41,,,,,
-109.991,37.62578,2021,NT,8.5,sc45,0,0,34,15,20,19,,,,,,12.01,8.33,,-0.4505,23.56179,,36.9,,,,,
-109.991,37.62578,2021,NT,8.5,sc46,0,0,34,15,20,19,,,,,,7.79,4.47,6.26,1.187667,21.97957,10.30786,34.91,,,,,
-109.991,37.62578,2021,NT,8.5,sc47,0,0,34,15,20,19,,,,,,15.48,5.37,15.48,-1.6725,23.44511,-1.6725,35.14,,,,,
-109.991,37.62578,2021,NT,8.5,sc48,0,0,34,15,20,19,,,,,,19.01,9.41,10.69,-0.18944,21.90603,11.31348,35.28,,,,,
-109.991,37.62578,2021,NT,8.5,sc49,0,0,34,15,20,19,,,,,,14.16,5.11,5.11,-0.30528,22.53277,-0.30528,36.85,,,,,
-109.991,37.62578,2021,NT,8.5,sc50,0,0,34,15,20,19,,,,,,13.35,15.35,10.08,-2.81883,20.63837,10.54912,31.5,,,,,
-109.991,37.62578,2021,NT,8.5,sc51,0,0,34,15,20,19,,,,,,4.2,14.41,,-1.23756,22.41777,,34.02,,,,,
-109.991,37.62578,2021,NT,8.5,sc52,0,0,34,15,20,19,,,,,,19.15,12.45,,-5.39272,21.72875,,34.24,,,,,
-109.991,37.62578,2021,NT,8.5,sc53,0,0,34,15,20,19,,,,,,2.06,6.06,2.06,-0.46811,22.33418,11.33374,35.76,,,,,
-109.991,37.62578,2021,NT,8.5,sc54,0,0,34,15,20,19,,,,,,12.85,3.98,,-1.94233,23.64543,,35.5,,,,,
-109.991,37.62578,2021,NT,8.5,sc55,0,0,34,15,20,19,,,,,,8.98,16.28,,0.697389,20.44761,,34.88,,,,,
-109.991,37.62578,2021,NT,8.5,sc56,0,0,34,15,20,19,,,,,,11.42,13.38,7.98,-0.21822,21.3688,11.51335,33.82,,,,,
-109.991,37.62578,2021,NT,8.5,sc57,0,0,34,15,20,19,,,,,,11.12,6.66,,3.729889,22.67625,,37.8,,,,,
-109.991,37.62578,2021,NT,8.5,sc58,0,0,34,15,20,19,,,,,,3.97,15.18,3.97,0.611833,24.19408,0.611833,44.23,,,,,
-109.991,37.62578,2021,NT,8.5,sc59,0,0,34,15,20,19,,,,,,4.51,8.68,8.68,2.989556,22.99,22.99,35.42,,,,,
-109.991,37.62578,2021,NT,8.5,sc60,0,0,34,15,20,19,,,,,,3.97,8.51,11.61,-3.17522,21.81554,10.44258,35.13,,,,,
-109.991,37.62578,2021,NT,8.5,sc61,0,0,34,15,20,19,,,,,,14.99,2.59,13.56,2.074611,22.93902,2.074611,36.28,,,,,
-109.991,37.62578,2022,NT,4.5,sc22,0,0,34,15,20,19,,,,,,2.25,5.5,10.65,0.971556,23.44277,10.43065,35.76,,,,,
-109.991,37.62578,2022,NT,4.5,sc23,0,0,34,15,20,19,,,,,,21,6.36,,0.802667,22.7381,,36.22,,,,,
-109.991,37.62578,2022,NT,4.5,sc24,0,0,34,15,20,19,,,,,,7.79,9.22,10.81,1.304611,23.17848,11.27543,36.47,,,,,
-109.991,37.62578,2022,NT,4.5,sc25,0,0,34,15,20,19,,,,,,13.28,5.27,5.27,-0.73239,23.04397,23.04397,36.72,,,,,
-109.991,37.62578,2022,NT,4.5,sc26,0,0,34,15,20,19,,,,,,5.32,10.83,10.83,-4.81933,21.04114,21.04114,35.9,,,,,
-109.991,37.62578,2022,NT,4.5,sc27,0,0,34,15,20,19,,,,,,3.58,7.84,3.58,-0.134,23.03261,9.503913,35.37,,,,,
-109.991,37.62578,2022,NT,4.5,sc28,0,0,34,15,20,19,,,,,,9.31,17.38,4.01,-1.28283,22.95446,10.7131,36.95,,,,,
-109.991,37.62578,2022,NT,4.5,sc29,0,0,34,15,20,19,,,,,,6.49,4.35,4.35,-1.01867,23.5863,23.5863,37.24,,,,,
-109.991,37.62578,2022,NT,4.5,sc30,0,0,34,15,20,19,,,,,,5.72,12.19,,0.529111,22.9013,,36.8,,,,,
-109.991,37.62578,2022,NT,4.5,sc31,0,0,34,15,20,19,,,,,,6.76,9.16,14.77,2.781278,22.21152,2.781278,35.38,,,,,
-109.991,37.62578,2022,NT,4.5,sc32,0,0,34,15,20,19,,,,,,3.98,4.07,5.26,2.182944,23.1012,10.31995,37.54,,,,,
-109.991,37.62578,2022,NT,4.5,sc33,0,0,34,15,20,19,,,,,,9.73,6.02,3.49,-1.65044,21.87614,8.855543,35.8,,,,,
-109.991,37.62578,2022,NT,4.5,sc34,0,0,34,15,20,19,,,,,,3.73,14.12,14.12,0.926444,23.06582,11.24176,33.59,,,,,
-109.991,37.62578,2022,NT,4.5,sc35,0,0,34,15,20,19,,,,,,5.73,2.43,,1.255556,22.4038,,35.89,,,,,
-109.991,37.62578,2022,NT,4.5,sc36,0,0,34,15,20,19,,,,,,3.15,9.11,,1.311444,23.04266,,35.03,,,,,
-109.991,37.62578,2022,NT,4.5,sc37,0,0,34,15,20,19,,,,,,3.74,3.32,3.32,0.661722,22.71989,22.71989,35.76,,,,,
-109.991,37.62578,2022,NT,4.5,sc38,0,0,34,15,20,19,,,,,,8.27,13.76,,-0.48328,22.20446,,38.12,,,,,
-109.991,37.62578,2022,NT,4.5,sc39,0,0,34,15,20,19,,,,,,4.27,6.72,,1.380778,23.7781,,35.94,,,,,
-109.991,37.62578,2022,NT,4.5,sc40,0,0,34,15,20,19,,,,,,8.31,7.03,8.07,-0.96644,24.23402,9.769348,37.21,,,,,
-109.991,37.62578,2022,NT,4.5,sc41,0,0,34,15,20,19,,,,,,7.13,4.79,,-2.13333,24.10598,,37.33,,,,,
-109.991,37.62578,2022,NT,8.5,sc42,0,0,34,15,20,19,,,,,,13.01,5.77,,-0.11044,22.19043,,36.05,,,,,
-109.991,37.62578,2022,NT,8.5,sc43,0,0,34,15,20,19,,,,,,9.27,12.84,,1.3595,22.1256,,35.69,,,,,
-109.991,37.62578,2022,NT,8.5,sc44,0,0,34,15,20,19,,,,,,7.49,8.83,7.28,1.424,22.96092,13.18709,36.65,,,,,
-109.991,37.62578,2022,NT,8.5,sc45,0,0,34,15,20,19,,,,,,2.45,8.05,,1.607222,23.7181,,37.73,,,,,
-109.991,37.62578,2022,NT,8.5,sc46,0,0,34,15,20,19,,,,,,5.91,2.69,,2.161778,24.67277,,37.89,,,,,
-109.991,37.62578,2022,NT,8.5,sc47,0,0,34,15,20,19,,,,,,18.78,6.79,5.02,-0.70989,21.92739,12.23698,37.7,,,,,
-109.991,37.62578,2022,NT,8.5,sc48,0,0,34,15,20,19,,,,,,2.91,12.03,12.03,0.236944,24.38217,24.38217,38.19,,,,,
-109.991,37.62578,2022,NT,8.5,sc49,0,0,34,15,20,19,,,,,,5.89,3.63,12.87,1.763333,22.87103,9.721758,35.79,,,,,
-109.991,37.62578,2022,NT,8.5,sc50,0,0,34,15,20,19,,,,,,8.92,15.01,15.01,-0.68628,19.26473,19.26473,31.9,,,,,
-109.991,37.62578,2022,NT,8.5,sc51,0,0,34,15,20,19,,,,,,8.82,8.7,8.7,-0.21972,23.56489,10.51554,37.09,,,,,
-109.991,37.62578,2022,NT,8.5,sc52,0,0,34,15,20,19,,,,,,3.95,4.22,4.22,3.101444,23.10755,10.03576,37.66,,,,,
-109.991,37.62578,2022,NT,8.5,sc53,0,0,34,15,20,19,,,,,,2.98,4.58,4.58,-0.42617,22.04011,22.04011,34.74,,,,,
-109.991,37.62578,2022,NT,8.5,sc54,0,0,34,15,20,19,,,,,,12.54,10.03,10.03,1.369389,23.51103,23.51103,35.63,,,,,
-109.991,37.62578,2022,NT,8.5,sc55,0,0,34,15,20,19,,,,,,7.56,10.71,10.71,2.724278,22.26359,22.26359,36,,,,,
-109.991,37.62578,2022,NT,8.5,sc56,0,0,34,15,20,19,,,,,,5.46,5.11,5.46,-0.65322,22.17739,-0.65322,36.05,,,,,
-109.991,37.62578,2022,NT,8.5,sc57,0,0,34,15,20,19,,,,,,2.12,4.19,2.12,4.036889,24.55799,4.036889,39.26,,,,,
-109.991,37.62578,2022,NT,8.5,sc58,0,0,34,15,20,19,,,,,,6.11,5.65,5.53,1.490222,24.67114,12.03093,40.76,,,,,
-109.991,37.62578,2022,NT,8.5,sc59,0,0,34,15,20,19,,,,,,10.49,12.56,10.49,-1.63622,22.32576,-1.63622,35.85,,,,,
-109.991,37.62578,2022,NT,8.5,sc60,0,0,34,15,20,19,,,,,,8.56,9.49,8.56,-1.62733,22.60386,-1.62733,34.95,,,,,
-109.991,37.62578,2022,NT,8.5,sc61,0,0,34,15,20,19,,,,,,7.75,4.55,,0.162167,23.09859,,36.68,,,,,
-109.991,37.62578,2023,NT,4.5,sc22,0,0,34,15,20,19,,,,,,3.49,5.71,3.49,-0.26483,22.84826,-0.26483,36.48,,,,,
-109.991,37.62578,2023,NT,4.5,sc23,0,0,34,15,20,19,,,,,,12.16,7.21,12.16,-0.93594,21.99201,-0.93594,34.65,,,,,
-109.991,37.62578,2023,NT,4.5,sc24,0,0,34,15,20,19,,,,,,3.93,3.34,3.79,0.539278,24.41516,24.41516,36.41,,,,,
-109.991,37.62578,2023,NT,4.5,sc25,0,0,34,15,20,19,,,,,,15.27,19.22,15.27,0.903056,23.35201,0.903056,36.73,,,,,
-109.991,37.62578,2023,NT,4.5,sc26,0,0,34,15,20,19,,,,,,9.93,0.71,9.93,0.584778,22.40266,0.584778,36.15,,,,,
-109.991,37.62578,2023,NT,4.5,sc27,0,0,34,15,20,19,,,,,,5.4,6.67,,2.121056,21.73,,35.36,,,,,
-109.991,37.62578,2023,NT,4.5,sc28,0,0,34,15,20,19,,,,,,3.04,5.26,,-1.48483,22.52049,,34.86,,,,,
-109.991,37.62578,2023,NT,4.5,sc29,0,0,34,15,20,19,,,,,,5.72,9.33,7.92,-0.63944,21.45799,10.27984,36,,,,,
-109.991,37.62578,2023,NT,4.5,sc30,0,0,34,15,20,19,,,,,,13,5.77,3.14,-1.80972,23.10832,10.52788,36.44,,,,,
-109.991,37.62578,2023,NT,4.5,sc31,0,0,34,15,20,19,,,,,,4.01,17.77,17.77,-2.37,21.9856,21.9856,36.16,,,,,
-109.991,37.62578,2023,NT,4.5,sc32,0,0,34,15,20,19,,,,,,2.78,8.35,23.05,2.046111,23.86408,10.51011,37.04,,,,,
-109.991,37.62578,2023,NT,4.5,sc33,0,0,34,15,20,19,,,,,,6.95,12.67,11.55,-0.964,21.67179,21.67179,34.93,,,,,
-109.991,37.62578,2023,NT,4.5,sc34,0,0,34,15,20,19,,,,,,7.21,6.53,7.21,1.505222,24.04734,1.505222,37.14,,,,,
-109.991,37.62578,2023,NT,4.5,sc35,0,0,34,15,20,19,,,,,,4.87,8.26,8.26,0.554,22.70005,22.70005,36.33,,,,,
-109.991,37.62578,2023,NT,4.5,sc36,0,0,34,15,20,19,,,,,,12.81,10.64,12.81,0.57,22.64897,0.57,34.12,,,,,
-109.991,37.62578,2023,NT,4.5,sc37,0,0,34,15,20,19,,,,,,7.02,2.06,7.02,1.749,24.54783,1.749,37.39,,,,,
-109.991,37.62578,2023,NT,4.5,sc38,0,0,34,15,20,19,,,,,,10.76,11.5,9.9,-0.51333,22.94348,10.94511,38.9,,,,,
-109.991,37.62578,2023,NT,4.5,sc39,0,0,34,15,20,19,,,,,,8.58,13.56,6.01,-2.63678,23.25636,11.00346,35.37,,,,,
-109.991,37.62578,2023,NT,4.5,sc40,0,0,34,15,20,19,,,,,,7.55,6.02,,-0.49083,20.98201,,33.77,,,,,
-109.991,37.62578,2023,NT,4.5,sc41,0,0,34,15,20,19,,,,,,6.88,6.02,6.02,-0.22333,22.84495,22.84495,38.18,,,,,
-109.991,37.62578,2023,NT,8.5,sc42,0,0,34,15,20,19,,,,,,4.9,14.6,9.06,2.761556,21.69625,10.05269,35.31,,,,,
-109.991,37.62578,2023,NT,8.5,sc43,0,0,34,15,20,19,,,,,,7.71,12.7,7.71,1.512,22.69495,9.921429,35.81,,,,,
-109.991,37.62578,2023,NT,8.5,sc44,0,0,34,15,20,19,,,,,,10.31,10.34,15.75,2.470278,22.29859,9.790435,34.6,,,,,
-109.991,37.62578,2023,NT,8.5,sc45,0,0,34,15,20,19,,,,,,8.56,9.79,8.56,2.300556,23.3937,2.300556,35.86,,,,,
-109.991,37.62578,2023,NT,8.5,sc46,0,0,34,15,20,19,,,,,,5.66,5.69,,0.739278,22.45783,,36.18,,,,,
-109.991,37.62578,2023,NT,8.5,sc47,0,0,34,15,20,19,,,,,,16.24,12.07,,1.328667,22.90951,,33.95,,,,,
-109.991,37.62578,2023,NT,8.5,sc48,0,0,34,15,20,19,,,,,,4.46,17.41,,-1.01344,22.66609,,36.09,,,,,
-109.991,37.62578,2023,NT,8.5,sc49,0,0,34,15,20,19,,,,,,9.41,12.62,4.07,0.837611,21.99821,11.92761,33.88,,,,,
-109.991,37.62578,2023,NT,8.5,sc50,0,0,34,15,20,19,,,,,,13.9,18.22,,3.060389,21.5925,,34.34,,,,,
-109.991,37.62578,2023,NT,8.5,sc51,0,0,34,15,20,19,,,,,,9.15,5.97,13.08,2.774833,22.90315,10.24995,36.93,,,,,
-109.991,37.62578,2023,NT,8.5,sc52,0,0,34,15,20,19,,,,,,12.73,13.77,,-0.00683,22.58859,,33.28,,,,,
-109.991,37.62578,2023,NT,8.5,sc53,0,0,34,15,20,19,,,,,,12.45,13.71,,0.949833,22.25641,,36.41,,,,,
-109.991,37.62578,2023,NT,8.5,sc54,0,0,34,15,20,19,,,,,,11.02,1.3,10.21,0.231611,23.54951,10.45,35.94,,,,,
-109.991,37.62578,2023,NT,8.5,sc55,0,0,34,15,20,19,,,,,,8.96,21.02,,0.766389,22.10332,,35.56,,,,,
-109.991,37.62578,2023,NT,8.5,sc56,0,0,34,15,20,19,,,,,,4.84,12.36,10.49,-1.17917,22.76457,11.03913,33.92,,,,,
-109.991,37.62578,2023,NT,8.5,sc57,0,0,34,15,20,19,,,,,,17.83,7.55,9.43,1.224111,23.2644,13.14126,38.89,,,,,
-109.991,37.62578,2023,NT,8.5,sc58,0,0,34,15,20,19,,,,,,7.31,3.86,7.51,0.956944,24.87734,11.34212,38.64,,,,,
-109.991,37.62578,2023,NT,8.5,sc59,0,0,34,15,20,19,,,,,,9.12,16.35,9.98,-2.38806,22.89478,9.57456,36.18,,,,,
-109.991,37.62578,2023,NT,8.5,sc60,0,0,34,15,20,19,,,,,,3.88,6.42,,0.714333,22.28864,,35.94,,,,,
-109.991,37.62578,2023,NT,8.5,sc61,0,0,34,15,20,19,,,,,,7.46,4.73,,-2.59422,23.53788,,36.51,,,,,
-109.991,37.62578,2024,NT,4.5,sc22,0,0,34,15,20,19,,,,,,8.54,11.11,11.11,1.847582,21.75467,21.75467,33.98,,,,,
-109.991,37.62578,2024,NT,4.5,sc23,0,0,34,15,20,19,,,,,,5.3,8.42,10.07,1.186923,23.08924,9.245769,38.18,,,,,
-109.991,37.62578,2024,NT,4.5,sc24,0,0,34,15,20,19,,,,,,5.56,10.35,,3.064121,22.56103,,34.76,,,,,
-109.991,37.62578,2024,NT,4.5,sc25,0,0,34,15,20,19,,,,,,16.26,5.19,,-0.75951,24.57826,,37.39,,,,,
-109.991,37.62578,2024,NT,4.5,sc26,0,0,34,15,20,19,,,,,,2,3.89,2.01,1.705,24.1,12.62473,36.17,,,,,
-109.991,37.62578,2024,NT,4.5,sc27,0,0,34,15,20,19,,,,,,14.76,3.16,10.49,0.26,23.01723,10.15896,35.64,,,,,
-109.991,37.62578,2024,NT,4.5,sc28,0,0,34,15,20,19,,,,,,14.95,7.76,14.95,0.75544,22.66114,22.66114,36.26,,,,,
-109.991,37.62578,2024,NT,4.5,sc29,0,0,34,15,20,19,,,,,,13.15,4.27,14.15,1.16478,22.99478,7.578152,35.06,,,,,
-109.991,37.62578,2024,NT,4.5,sc30,0,0,34,15,20,19,,,,,,18.56,16.74,18.56,-0.32945,20.74728,-0.32945,33.09,,,,,
-109.991,37.62578,2024,NT,4.5,sc31,0,0,34,15,20,19,,,,,,5.99,1.81,,3.076044,22.54043,,38.28,,,,,
-109.991,37.62578,2024,NT,4.5,sc32,0,0,34,15,20,19,,,,,,10.31,8.82,,0.006484,23.02924,,35.15,,,,,
-109.991,37.62578,2024,NT,4.5,sc33,0,0,34,15,20,19,,,,,,9.4,24.07,,-0.43599,21.56011,,34.86,,,,,
-109.991,37.62578,2024,NT,4.5,sc34,0,0,34,15,20,19,,,,,,11.14,10.81,5.36,-1.44291,22.99207,11.0331,35.29,,,,,
-109.991,37.62578,2024,NT,4.5,sc35,0,0,34,15,20,19,,,,,,3.25,8.42,3.25,2.043516,22.86978,2.043516,35.68,,,,,
-109.991,37.62578,2024,NT,4.5,sc36,0,0,34,15,20,19,,,,,,3.58,20.15,13.04,0.992308,21.52505,11.20445,35.98,,,,,
-109.991,37.62578,2024,NT,4.5,sc37,0,0,34,15,20,19,,,,,,2.95,11.2,,2.404725,24.78712,,39.6,,,,,
-109.991,37.62578,2024,NT,4.5,sc38,0,0,34,15,20,19,,,,,,8.63,6.95,,1.550714,22.63522,,37.64,,,,,
-109.991,37.62578,2024,NT,4.5,sc39,0,0,34,15,20,19,,,,,,5.25,4.32,,0.41467,23.8288,,37.01,,,,,
-109.991,37.62578,2024,NT,4.5,sc40,0,0,34,15,20,19,,,,,,8.35,7.96,7.96,-3.64533,22.96832,22.96832,35.51,,,,,
-109.991,37.62578,2024,NT,4.5,sc41,0,0,34,15,20,19,,,,,,4.29,5.7,6.12,0.193242,23.70658,12.71978,36.72,,,,,
